"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-23",,,"0.00","0.0","0.0","47","17","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-24",,,"0.00","0.0","0.0","56","18","53"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-25",,,"0.00","0.0","0.0","55","25","51"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-26",,,"0.02","0.0","0.0","54","28","45"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-27",,,"0.38","0.0","0.0","46","30","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-28",,,"0.00","0.0","0.0","47","15","47"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-29",,,"0.00","0.0","0.0","56","17","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-30",,,"0.35","3.5","0.0","56","22","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-03-31",,,"0.00","0.0","0.0","53","16","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-01",,,"0.28","0.0","0.0","50","19","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-02",,,"0.08","2.5",,"41","25","36"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-03",,,"0.00","0.0",,"48","17","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-04",,,"0.00","0.0","0.0","55","25","53"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-05",,,"0.00","0.0","0.0","61","31","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-06",,,"0.04","0.0","0.0","60","28","38"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-07",,,"0.05","0.0","0.0","52","30","51"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-08",,,"0.00","0.0","0.0","63","22","62"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-09",,,"0.00","0.0","0.0","62","33","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-10",,,"0.00","0.0","0.0","65","22","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-11",,,"0.00","0.0","0.0","59","33","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-12",,,"0.00","0.0","0.0","62","23","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-13",,,"0.00","0.0","0.0","65","43","64"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-14",,,"0.00","0.0","0.0","67","35","67"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-15",,,"0.00","0.0","0.0","67","46","66"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-16",,,"0.00","0.0","0.0","71","45","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-17",,,"0.00","0.0","0.0","74","34","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-18",,,"0.00","0.0","0.0","65","27","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-19",,,"0.00","0.0","0.0","64","40","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-20",,,"0.16","1.8",,"47","27","44"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-21",,,"0.00","0.0",,"53","27","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-22",,,"0.00","0.0","0.0","56","28","56"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-23",,,"0.00","0.0","0.0","67","24","64"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-24",,,"0.00","0.0","0.0","70","30","64"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-25",,,"0.00","0.0","0.0","67","34","38"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-26",,,"0.00","0.0","0.0","41","9","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-27",,,"0.00","0.0","0.0","45","8","44"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-28",,,"0.00","0.0","0.0","44","8","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-29",,,"0.00","0.0","0.0","56","13","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-04-30",,,"0.00","0.0","0.0","59","20","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-01",,,"0.00","0.0","0.0","62","25","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-02",,,"0.00","0.0","0.0","65","34","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-03",,,"0.00","0.0","0.0","72","35","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-04",,,"0.00","0.0","0.0","72","43","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-05",,,"0.00","0.0","0.0","70","36","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-06",,,"0.00","0.0","0.0","69","27","62"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-07",,,"0.00","0.0","0.0","62","25","57"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-08",,,"0.00","0.0","0.0","67","38","66"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-09",,,"0.00","0.0","0.0","81","34","79"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-10",,,"0.00","0.0","0.0","81","35","80"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-11",,,"0.00","0.0","0.0","81","37","79"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-12",,,"0.00","0.0","0.0","82","38","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-13",,,"0.00","0.0","0.0","82","39","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-14",,,"0.00","0.0","0.0","79","47","74"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-15",,,"0.00","0.0","0.0","75","49","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-16",,,"0.00","0.0","0.0","73","28","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-17",,,"0.00","0.0","0.0","75","32","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-18",,,"0.00","0.0","0.0","75","33","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-19",,,"0.00","0.0","0.0","78","36","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-20",,,"0.00","0.0","0.0","84","38","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-21",,,"0.00","0.0","0.0","83","41","80"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-22",,,"0.00","0.0","0.0","83","43","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-23",,,"0.00","0.0","0.0","88","43","83"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-24",,,"0.00","0.0","0.0","85","37","84"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-25",,,"0.00","0.0","0.0","84","44","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-26",,,"0.00","0.0","0.0","86","40","86"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-27",,,"0.00","0.0","0.0","87","40","86"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-28",,,"0.00","0.0","0.0","86","48","82"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-29",,,"0.00","0.0","0.0","88","44","82"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-30",,,"0.00","0.0","0.0","85","44","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-05-31",,,"0.03","0.0","0.0","77","44","74"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-01",,,"0.04","0.0","0.0","78","38",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-02",,,"0.00","0.0","0.0","80","38",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-03",,,"0.00","0.0","0.0","80","43",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-04",,,"0.00","0.0","0.0","75","42",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-05",,,"0.03","0.0","0.0","70","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-06",,,"0.00","0.0","0.0","68","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-07",,,"0.00","0.0","0.0","72","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-08",,,"0.00","0.0","0.0","72","31",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-09",,,"0.00","0.0","0.0","78","33",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-10",,,"0.00","0.0","0.0","77","42",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-11",,,"0.00","0.0","0.0","77","35",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-12",,,"0.00","0.0","0.0","78","38",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-13",,,"0.00","0.0","0.0","80","44",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-14",,,"0.00","0.0","0.0","81","40",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-15",,,"0.00","0.0","0.0","80","40",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-16",,,"0.00","0.0","0.0","76","37",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-17",,,"0.00","0.0","0.0","78","37",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-18",,,"0.00","0.0","0.0","81","38",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-19",,,"0.00","0.0","0.0","81","39",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-20",,,"0.00","0.0","0.0","80","43",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-21",,,"0.00","0.0","0.0","80","39",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-22",,,"0.00","0.0","0.0","82","35",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-23",,,"0.00","0.0","0.0","85","35",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-24",,,"0.00","0.0","0.0","87","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-25",,,"0.00","0.0","0.0","84","59",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-26",,,"0.00","0.0","0.0","83","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-27",,,"0.00","0.0","0.0","88","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-28",,,"0.00","0.0","0.0","90","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-29",,,"0.09","0.0","0.0","89","55",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-06-30",,,"0.68","0.0","0.0","60","53",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-01",,,"0.00","0.0","0.0",,,
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-02",,,"0.00","0.0","0.0","80","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-03",,,"0.03","0.0","0.0","85","56",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-04",,,"0.01","0.0","0.0","88","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-05",,,"0.00","0.0","0.0","90","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-06",,,"0.00","0.0","0.0","91","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-07",,,"0.00","0.0","0.0","90","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-08",,,"0.03","0.0","0.0","82","52",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-09",,,"0.00","0.0","0.0","82","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-10",,,"0.00","0.0","0.0","86","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-11",,,"0.00","0.0","0.0","83","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-12",,,"0.00","0.0","0.0","81","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-13",,,"0.01","0.0","0.0","78","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-14",,,"0.60","0.0","0.0","76","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-15",,,"0.00","0.0","0.0","80","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-16",,,"0.05","0.0","0.0","84","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-17",,,"0.00","0.0","0.0","86","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-18",,,"0.00","0.0","0.0","86","52",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-19",,,"0.17","0.0","0.0","83","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-20",,,"0.01","0.0","0.0","79","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-21",,,"0.35","0.0","0.0","73","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-22",,,"0.33","0.0","0.0","70","53",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-23",,,"0.15","0.0","0.0","75","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-24",,,"0.00","0.0","0.0","78","52",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-25",,,"0.00","0.0","0.0","81","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-26",,,"0.08","0.0","0.0","74","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-27",,,"1.08","0.0","0.0","72","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-28",,,"0.22","0.0","0.0","71","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-29",,,"0.09","0.0","0.0","71","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-30",,,"0.05","0.0","0.0","69","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-07-31",,,"0.00","0.0","0.0","73","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-01",,,"0.00","0.0","0.0","72","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-02",,,"0.00","0.0","0.0","78","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-03",,,"0.00","0.0","0.0","80","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-04",,,"0.00","0.0","0.0","82","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-05",,,"0.26","0.0","0.0","78","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-06",,,"0.30","0.0","0.0","79","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-07",,,"0.00","0.0","0.0","78","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-08",,,"0.00","0.0","0.0","83","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-09",,,"0.00","0.0","0.0","83","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-10",,,"0.10","0.0","0.0","83","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-11",,,"0.00","0.0","0.0","80","54",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-12",,,"0.00","0.0","0.0","78","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-13",,,"0.00","0.0","0.0","80","52",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-14",,,"0.00","0.0","0.0","81","53",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-15",,,"0.04","0.0","0.0","74","58",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-16",,,"0.00","0.0","0.0","80","59",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-17",,,"0.00","0.0","0.0","79","53",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-18",,,"0.94","0.0","0.0","80","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-19",,,"0.01","0.0","0.0","71","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-20",,,"0.04","0.0","0.0","70","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-21",,,"1.36","0.0","0.0","68","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-22",,,"0.36","0.0","0.0","63","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-23",,,"0.00","0.0","0.0","73","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-24",,,"0.02","0.0","0.0","73","49",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-25",,,"0.04","0.0","0.0","68","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-26",,,"0.03","0.0","0.0","74","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-27",,,"0.02","0.0","0.0","77","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-28",,,"0.00","0.0","0.0","77","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-29",,,"0.00","0.0","0.0","80","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-30",,,"0.00","0.0","0.0","82","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-08-31",,,"0.00","0.0","0.0","83","51",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-01",,,"0.20","0.0","0.0","80","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-02",,,"0.00","0.0","0.0","72","44",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-03",,,"0.00","0.0","0.0","76","42",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-04",,,"0.00","0.0","0.0","79","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-05",,,"0.00","0.0","0.0","81","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-06",,,"0.00","0.0","0.0","80","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-07",,,"0.00","0.0","0.0","78","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-08",,,"0.00","0.0","0.0","79","44",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-09",,,"0.00","0.0","0.0","80","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-10",,,"0.00","0.0","0.0","82","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-11",,,"0.19","0.0","0.0","77","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-12",,,"0.00","0.0","0.0","74","39",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-13",,,"0.00","0.0","0.0","76","43",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-14",,,"0.00","0.0","0.0","79","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-15",,,"0.00","0.0","0.0","82","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-16",,,"0.00","0.0","0.0","76","45",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-17",,,"0.00","0.0","0.0","77","48",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-18",,,"0.00","0.0","0.0","76","50",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-19",,,"0.00","0.0","0.0","79","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-20",,,"0.00","0.0","0.0","79","43",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-21",,,"0.04","0.0","0.0","80","44",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-22",,,"0.00","0.0","0.0","75","38",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-23",,,"0.00","0.0","0.0","74","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-24",,,"0.00","0.0","0.0","72","47",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-25",,,"0.00","0.0","0.0","70","40",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-26",,,"0.00","0.0","0.0","65","46",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-27",,,"0.03","0.0","0.0","68","35",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-28",,,"0.00","0.0","0.0","69","34",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-29",,,"0.00","0.0","0.0","73","34",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-09-30",,,"0.00","0.0","0.0","72","39",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-01",,,"0.00","0.0","0.0","67","45","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-02",,,"0.05","0.0","0.0","63","31","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-03",,,"0.00","0.0","0.0","55","32","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-04",,,"0.04","0.0","0.0","54","31","36"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-05",,,"0.00","0.0","0.0","61","28","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-06",,,"0.00","0.0","0.0","63","30","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-07",,,"0.00","0.0","0.0","66","31","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-08",,,"0.00","0.0","0.0","69","31","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-09",,,"0.00","0.0","0.0","69","31","37"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-10",,,"0.00","0.0","0.0","69","32","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-11",,,"0.00","0.0","0.0","70","33","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-12",,,"0.40","0.0","0.0","66","38","45"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-13",,,"0.00","0.0","0.0","57","29","32"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-14",,,"0.00","0.0","0.0","64","32","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-15",,,"0.00","0.0","0.0","55","23","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-16",,,"0.00","0.0","0.0","45","14","15"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-17",,,"0.03","0.0","0.0","48","15","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-18",,,"0.00","0.0","0.0","51","21","23"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-19",,,"0.00","0.0","0.0","46","22","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-20",,,"0.09","0.0","0.0","39","25","28"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-21",,,"0.11","0.0","0.0","42","28","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-22",,,"0.00","0.0","0.0","44","23","28"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-23",,,"0.00","0.0","0.0","45","28","32"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-24",,,"0.00","0.0","0.0","45","20","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-25",,,"0.00","0.0","0.0","44","24","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-26",,,"0.00","0.0","0.0","48","23","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-27",,,"0.00","0.0","0.0","56","24","38"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-28",,,"0.00","0.0","0.0","52","28","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-29",,,"0.00","0.0","0.0","57","23","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-30",,,"0.00","0.0","0.0","61","24","27"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-10-31",,,"0.00","0.0","0.0","59","24","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","1984-11-01",,,"0.00","0.0","0.0","56","24","31"
